Wallclock,Robot,State,Duration,From,To,TotalDistance,IdleTime,TotalTime
19:32:34.992877,MSR1,Wait,7.691721258417456,m14,m14,499.75855887964667,64053.72258672293,70362.68447879034
19:32:38.166319,MSR2,Swabbing,12.113903407501203,m44,m44,755.6014273543499,60891.37966210771,70370.28010323508
19:32:42.684598,MSR1,Swabbing,11.921544205522416,m14,m14,499.75855887964667,64053.72258672293,70374.60602299587
19:32:50.280222,MSR2,Move,2.7896296296296326,m44,m45,756.4383162432388,60891.37966210771,70373.06973286471
19:32:53.069852,MSR2,Calibrate,10.854437110920836,m45,m45,756.4383162432388,60891.37966210771,70383.92416997562
19:32:54.606142,MSR1,Move,2.7896296296296326,m14,m15,500.59544776853556,64053.72258672293,70377.39565262549
19:32:57.395772,MSR1,Calibrate,10.77954763452529,m15,m15,500.59544776853556,64053.72258672293,70388.17520026001
19:33:03.924289,MSR2,Wait,8.278748045283203,m45,m45,756.4383162432388,60899.658410152995,70392.2029180209
19:33:08.175319,MSR1,Wait,8.388633765036454,m15,m15,500.59544776853556,64062.11122048796,70396.56383402504
19:33:12.203037,MSR2,Swabbing,12.026755611989568,m45,m45,756.4383162432388,60899.658410152995,70404.2296736329
19:33:16.563953,MSR1,Swabbing,11.9378656332434,m15,m15,500.59544776853556,64062.11122048796,70408.50169965829
19:33:24.229793,MSR2,Move,2.7896296296296326,m45,m46,757.2752051321277,60899.658410152995,70407.01930326252
19:33:27.019423,MSR2,Calibrate,8.984812896903005,m46,m46,757.2752051321277,60899.658410152995,70416.00411615943
19:33:28.501819,MSR1,Move,2.7896296296296326,m15,m16,501.43233665742446,64062.11122048796,70411.29132928791
19:33:31.291449,MSR1,Calibrate,8.043382233269263,m16,m16,501.43233665742446,64062.11122048796,70419.33471152118
19:33:36.004236,MSR2,Wait,4.546313055154557,m46,m46,757.2752051321277,60904.20472320815,70420.55042921458
19:33:39.334831,MSR1,Wait,9.25271459054754,m16,m16,501.43233665742446,64071.36393507851,70428.58742611173
19:33:40.550549,MSR2,Swabbing,12.074516859298356,m46,m46,757.2752051321277,60904.20472320815,70432.62494607388
19:33:48.587546,MSR1,Swabbing,11.717700178453107,m16,m16,501.43233665742446,64071.36393507851,70440.30512629019
19:33:52.625066,MSR2,Move,2.7896296296296264,m46,m47,758.1120940210166,60904.20472320815,70435.4145757035
19:33:55.414696,MSR2,Calibrate,10.932172090402148,m47,m47,758.1120940210166,60904.20472320815,70446.3467477939
19:34:00.305247,MSR1,Move,2.7896296296296264,m16,m17,502.26922554631335,64071.36393507851,70443.09475591981
19:34:03.094877,MSR1,Calibrate,9.564602429262887,m17,m17,502.26922554631335,64071.36393507851,70452.65935834908
19:34:06.346869,MSR2,Wait,4.7382131537436605,m47,m47,758.1120940210166,60908.9429363619,70451.08496094764
19:34:11.085082,MSR2,Swabbing,11.830752889066808,m47,m47,758.1120940210166,60908.9429363619,70462.91571383672
19:34:12.659479,MSR1,Wait,7.96508245933884,m17,m17,502.26922554631335,64079.32901753785,70460.62444080842
19:34:20.624561,MSR1,Swabbing,11.950488767736793,m17,m17,502.26922554631335,64079.32901753785,70472.57492957615
19:34:22.915834,MSR2,Move,2.7896296296296264,m47,m48,758.9489829099055,60908.9429363619,70465.70534346634
19:34:25.705464,MSR2,Calibrate,11.718204055166083,m48,m48,758.9489829099055,60908.9429363619,70477.42354752151
19:34:32.575050,MSR1,Move,2.7896296296296264,m17,m18,503.10611443520224,64079.32901753785,70475.36455920577
19:34:35.364680,MSR1,Calibrate,11.980058040766336,m18,m18,503.10611443520224,64079.32901753785,70487.34461724653
19:34:37.423668,MSR2,Wait,9.271953575167117,m48,m48,758.9489829099055,60918.214889937066,70486.69550109668
19:34:46.695622,MSR2,Swabbing,12.028791663530189,m48,m48,758.9489829099055,60918.214889937066,70498.7242927602
19:34:47.344738,MSR1,Wait,8.877606268197564,m18,m18,503.10611443520224,64088.20662380605,70496.22222351473
19:34:56.222344,MSR1,Swabbing,11.881577606924061,m18,m18,503.10611443520224,64088.20662380605,70508.10380112166
19:34:58.724413,MSR2,Park,1501.2757072397944,m48,m48,758.9489829099055,62419.49059717686,72000.0
19:35:08.103921,MSR1,Park,2391.8961988783412,m18,m18,503.10611443520224,66480.10282268439,72900.0
20:00:00.000120,MSR2,Move,43.79451609568108,m48,m31,772.0873377386098,62419.49059717686,72043.79451609569
20:00:43.794636,MSR2,Calibrate,9.496141467381552,m31,m31,772.0873377386098,62419.49059717686,72053.29065756306
20:00:53.290777,MSR2,Wait,6.975795885323711,m31,m31,772.0873377386098,62426.46639306218,72060.26645344839
20:01:00.266573,MSR2,Swabbing,11.91658552657024,m31,m31,772.0873377386098,62426.46639306218,72072.18303897497
20:01:12.183159,MSR2,Move,2.7896296296296326,m31,m32,772.9242266274987,62426.46639306218,72074.97266860459
20:01:14.972789,MSR2,Calibrate,9.506898586851447,m32,m32,772.9242266274987,62426.46639306218,72084.47956719145
20:01:24.479688,MSR2,Wait,4.294854827245835,m32,m32,772.9242266274987,62430.76124788943,72088.77442201869
20:01:28.774543,MSR2,Swabbing,12.03721141373702,m32,m32,772.9242266274987,62430.76124788943,72100.81163343243
20:01:40.811754,MSR2,Move,2.7896296296296326,m32,m33,773.7611155163876,62430.76124788943,72103.60126306205
20:01:43.601384,MSR2,Calibrate,9.17915743218919,m33,m33,773.7611155163876,62430.76124788943,72112.78042049424
20:01:52.780541,MSR2,Wait,4.613956647389514,m33,m33,773.7611155163876,62435.37520453682,72117.39437714162
20:01:57.394498,MSR2,Swabbing,12.036714657831098,m33,m33,773.7611155163876,62435.37520453682,72129.43109179946
20:02:09.431213,MSR2,Move,2.7896296296296264,m33,m34,774.5980044052765,62435.37520453682,72132.22072142908
20:02:12.220843,MSR2,Calibrate,9.10206706695653,m34,m34,774.5980044052765,62435.37520453682,72141.32278849604
20:02:21.322910,MSR2,Wait,9.238127405554792,m34,m34,774.5980044052765,62444.61333194237,72150.56091590159
20:02:30.561037,MSR2,Swabbing,12.020633535082295,m34,m34,774.5980044052765,62444.61333194237,72162.58154943667
20:02:42.581671,MSR2,Move,2.7896296296296326,m34,m35,775.4348932941654,62444.61333194237,72165.3711790663
20:02:45.371301,MSR2,Calibrate,11.202323265880231,m35,m35,775.4348932941654,62444.61333194237,72176.57350233218
20:02:56.573624,MSR2,Wait,9.372088271405339,m35,m35,775.4348932941654,62453.98542021377,72185.94559060359
20:03:05.945712,MSR2,Swabbing,11.94381792495072,m35,m35,775.4348932941654,62453.98542021377,72197.88940852854
20:03:17.889530,MSR2,Move,2.7896296296296326,m35,m36,776.2717821830543,62453.98542021377,72200.67903815817
20:03:20.679160,MSR2,Calibrate,9.017510305685253,m36,m36,776.2717821830543,62453.98542021377,72209.69654846385
20:03:29.696670,MSR2,Wait,8.26580715988374,m36,m36,776.2717821830543,62462.25122737366,72217.96235562373
20:03:37.962477,MSR2,Swabbing,11.9847907877143,m36,m36,776.2717821830543,62462.25122737366,72229.94714641145
20:03:49.947268,MSR2,Move,2.7896296296296264,m36,m37,777.1086710719431,62462.25122737366,72232.73677604107
20:03:52.736898,MSR2,Calibrate,11.95158515887211,m37,m37,777.1086710719431,62462.25122737366,72244.68836119994
20:04:04.688483,MSR2,Wait,5.366856666429321,m37,m37,777.1086710719431,62467.618084040085,72250.05521786636
20:04:10.055340,MSR2,Swabbing,11.973295371093917,m37,m37,777.1086710719431,62467.618084040085,72262.02851323746
20:04:22.028635,MSR2,Move,2.7896296296296264,m37,m38,777.945559960832,62467.618084040085,72264.81814286708
20:04:24.818265,MSR2,Calibrate,10.354088296582688,m38,m38,777.945559960832,62467.618084040085,72275.17223116367
20:04:35.172353,MSR2,Wait,6.904525716727997,m38,m38,777.945559960832,62474.522609756816,72282.0767568804
20:04:42.076879,MSR2,Swabbing,11.953287865998051,m38,m38,777.945559960832,62474.522609756816,72294.0300447464
20:04:54.030167,MSR2,Park,1505.969955253604,m38,m38,777.945559960832,63980.49256501042,73800.0
20:15:00.000122,MSR1,Move,43.7945160956811,m18,m21,516.2444692639066,66480.10282268439,72943.79451609569
20:15:43.794638,MSR1,Calibrate,9.910160389018326,m21,m21,516.2444692639066,66480.10282268439,72953.7046764847
20:15:53.704798,MSR1,Wait,7.042432549495947,m21,m21,516.2444692639066,66487.14525523389,72960.7471090342
20:16:00.747231,MSR1,Swabbing,12.058786080797042,m21,m21,516.2444692639066,66487.14525523389,72972.805895115
20:16:12.806017,MSR1,Move,2.7896296296296326,m21,m22,517.0813581527955,66487.14525523389,72975.59552474463
20:16:15.595647,MSR1,Calibrate,11.42243756026905,m22,m22,517.0813581527955,66487.14525523389,72987.01796230489
20:16:27.018085,MSR1,Wait,6.082956199084826,m22,m22,517.0813581527955,66493.22821143297,72993.10091850397
20:16:33.101041,MSR1,Swabbing,12.199213333960916,m22,m22,517.0813581527955,66493.22821143297,73005.30013183794
20:16:45.300254,MSR1,Move,2.7896296296296326,m22,m23,517.9182470416844,66493.22821143297,73008.08976146756
20:16:48.089884,MSR1,Calibrate,11.500763773408654,m23,m23,517.9182470416844,66493.22821143297,73019.59052524097
20:16:59.590648,MSR1,Wait,8.679357112665961,m23,m23,517.9182470416844,66501.90756854563,73028.26988235363
20:17:08.270005,MSR1,Swabbing,12.07457878940473,m23,m23,517.9182470416844,66501.90756854563,73040.34446114303
20:17:20.344584,MSR1,Move,2.7896296296296264,m23,m24,518.7551359305733,66501.90756854563,73043.13409077266
20:17:23.134214,MSR1,Calibrate,9.615253883835974,m24,m24,518.7551359305733,66501.90756854563,73052.74934465649
20:17:32.749468,MSR1,Wait,9.553682791458051,m24,m24,518.7551359305733,66511.4612513371,73062.30302744795
20:17:42.303151,MSR1,Swabbing,12.088824729686985,m24,m24,518.7551359305733,66511.4612513371,73074.39185217764
20:17:54.391976,MSR1,Move,2.7896296296296326,m24,m25,519.5920248194622,66511.4612513371,73077.18148180726
20:17:57.181606,MSR1,Calibrate,10.71239368232206,m25,m25,519.5920248194622,66511.4612513371,73087.89387548958
20:18:07.894000,MSR1,Wait,8.79668481208806,m25,m25,519.5920248194622,66520.25793614918,73096.69056030166
20:18:16.690685,MSR1,Swabbing,12.148442623810046,m25,m25,519.5920248194622,66520.25793614918,73108.83900292548
20:18:28.839128,MSR1,Move,2.7896296296296326,m25,m26,520.428913708351,66520.25793614918,73111.6286325551
20:18:31.628758,MSR1,Calibrate,9.742744089951604,m26,m26,520.428913708351,66520.25793614918,73121.37137664505
20:18:41.371502,MSR1,Wait,9.34211459664449,m26,m26,520.428913708351,66529.60005074582,73130.7134912417
20:18:50.713617,MSR1,Swabbing,12.056347406348399,m26,m26,520.428913708351,66529.60005074582,73142.76983864805
20:19:02.769964,MSR1,Move,2.7896296296296264,m26,m27,521.2658025972399,66529.60005074582,73145.55946827767
20:19:05.559594,MSR1,Calibrate,9.292764542025196,m27,m27,521.2658025972399,66529.60005074582,73154.8522328197
20:19:14.852359,MSR1,Wait,4.205578530564182,m27,m27,521.2658025972399,66533.8056292764,73159.05781135027
20:19:19.057938,MSR1,Swabbing,11.932236548814064,m27,m27,521.2658025972399,66533.8056292764,73170.99004789909
20:19:30.990175,MSR1,Move,2.7896296296296264,m27,m28,522.1026914861288,66533.8056292764,73173.77967752871
20:19:33.779805,MSR1,Calibrate,8.776514237329003,m28,m28,522.1026914861288,66533.8056292764,73182.55619176604
20:19:42.556319,MSR1,Wait,5.432121582684258,m28,m28,522.1026914861288,66539.23775085907,73187.98831334872
20:19:47.988441,MSR1,Swabbing,12.101831565065561,m28,m28,522.1026914861288,66539.23775085907,73200.09014491379
20:20:00.090273,MSR1,Park,2399.909855086211,m28,m28,522.1026914861288,68939.14760594528,75600.0
20:30:00.000128,MSR2,Move,43.79451609568108,m38,m41,791.0839147895364,63980.49256501042,73843.79451609569
20:30:43.794644,MSR2,Calibrate,10.401788977476473,m41,m41,791.0839147895364,63980.49256501042,73854.19630507316
20:30:54.196433,MSR2,Wait,8.65839061531765,m41,m41,791.0839147895364,63989.15095562574,73862.85469568848
20:31:02.854824,MSR2,Swabbing,11.914342182876501,m41,m41,791.0839147895364,63989.15095562574,73874.76903787136
20:31:14.769166,MSR2,Move,2.7896296296296326,m41,m42,791.9208036784253,63989.15095562574,73877.55866750098
20:31:17.558796,MSR2,Calibrate,11.648157762238881,m42,m42,791.9208036784253,63989.15095562574,73889.20682526322
20:31:29.206954,MSR2,Wait,7.530158425642941,m42,m42,791.9208036784253,63996.68111405138,73896.73698368885
20:31:36.737112,MSR2,Swabbing,12.023285169905396,m42,m42,791.9208036784253,63996.68111405138,73908.76026885876
20:31:48.760397,MSR2,Move,2.7896296296296326,m42,m43,792.7576925673142,63996.68111405138,73911.54989848839
20:31:51.550027,MSR2,Calibrate,11.062668214317496,m43,m43,792.7576925673142,63996.68111405138,73922.61256670271
20:32:02.612695,MSR2,Wait,4.18004085881649,m43,m43,792.7576925673142,64000.8611549102,73926.79260756153
20:32:06.792736,MSR2,Swabbing,12.063060581939565,m43,m43,792.7576925673142,64000.8611549102,73938.85566814347
20:32:18.855797,MSR2,Move,2.7896296296296264,m43,m44,793.5945814562031,64000.8611549102,73941.6452977731
20:32:21.645427,MSR2,Calibrate,11.037157736322193,m44,m44,793.5945814562031,64000.8611549102,73952.68245550942
20:32:32.682585,MSR2,Wait,6.38932502314422,m44,m44,793.5945814562031,64007.25047993334,73959.07178053257
20:32:39.071910,MSR2,Swabbing,11.961140471107338,m44,m44,793.5945814562031,64007.25047993334,73971.03292100367
20:32:51.033050,MSR2,Move,2.7896296296296326,m44,m45,794.431470345092,64007.25047993334,73973.8225506333
20:32:53.822680,MSR2,Calibrate,11.860234613001403,m45,m45,794.431470345092,64007.25047993334,73985.6827852463
20:33:05.682915,MSR2,Wait,8.18635026504132,m45,m45,794.431470345092,64015.436830198385,73993.86913551134
20:33:13.869265,MSR2,Swabbing,11.960290392115176,m45,m45,794.431470345092,64015.436830198385,74005.82942590346
20:33:25.829555,MSR2,Move,2.7896296296296326,m45,m46,795.2683592339808,64015.436830198385,74008.61905553308
20:33:28.619185,MSR2,Calibrate,9.671647636026448,m46,m46,795.2683592339808,64015.436830198385,74018.29070316911
20:33:38.290833,MSR2,Wait,6.108464444073642,m46,m46,795.2683592339808,64021.545294642456,74024.39916761318
20:33:44.399297,MSR2,Swabbing,12.011609113898663,m46,m46,795.2683592339808,64021.545294642456,74036.41077672708
20:33:56.410906,MSR2,Move,2.7896296296296264,m46,m47,796.1052481228697,64021.545294642456,74039.2004063567
20:33:59.200536,MSR2,Calibrate,10.246391732167572,m47,m47,796.1052481228697,64021.545294642456,74049.44679808887
20:34:09.446928,MSR2,Wait,8.428617837243682,m47,m47,796.1052481228697,64029.9739124797,74057.87541592612
20:34:17.875546,MSR2,Swabbing,11.982822897452314,m47,m47,796.1052481228697,64029.9739124797,74069.85823882357
20:34:29.858369,MSR2,Move,2.7896296296296264,m47,m48,796.9421370117586,64029.9739124797,74072.64786845319
20:34:32.647999,MSR2,Calibrate,11.858626843130429,m48,m48,796.9421370117586,64029.9739124797,74084.50649529631
20:34:44.506626,MSR2,Wait,5.758496026766161,m48,m48,796.9421370117586,64035.73240850646,74090.26499132309
20:34:50.265122,MSR2,Swabbing,12.052962878983267,m48,m48,796.9421370117586,64035.73240850646,74102.31795420207
20:35:02.318085,MSR2,Park,1497.6820457979338,m48,m48,796.9421370117586,65533.414454304395,75600.0
21:00:00.000131,MSR2,Move,43.79451609568108,m48,m31,810.080491840463,65533.414454304395,75643.79451609569
21:00:00.000131,MSR1,Move,43.7945160956811,m28,m11,535.2410463148332,68939.14760594528,75643.79451609569
21:00:43.794647,MSR2,Calibrate,9.103928524993865,m31,m31,810.080491840463,65533.414454304395,75652.89844462069
21:00:43.794647,MSR1,Calibrate,11.000893028325923,m11,m11,535.2410463148332,68939.14760594528,75654.79540912401
21:00:52.898576,MSR2,Wait,7.540247772035894,m31,m31,810.080491840463,65540.95470207643,75660.43869239272
21:00:54.795541,MSR1,Wait,9.081771783899029,m11,m11,535.2410463148332,68948.22937772918,75663.8771809079
21:01:00.438824,MSR2,Swabbing,12.016605571511857,m31,m31,810.080491840463,65540.95470207643,75672.45529796423
21:01:03.877313,MSR1,Swabbing,11.992527124215005,m11,m11,535.2410463148332,68948.22937772918,75675.86970803211
21:01:12.455430,MSR2,Move,2.7896296296296326,m31,m32,810.9173807293519,65540.95470207643,75675.24492759386
21:01:15.245060,MSR2,Calibrate,8.860769086224899,m32,m32,810.9173807293519,65540.95470207643,75684.10569668008
21:01:15.869840,MSR1,Move,2.7896296296296326,m11,m12,536.0779352037221,68948.22937772918,75678.65933766174
21:01:18.659470,MSR1,Calibrate,11.535816896613724,m12,m12,536.0779352037221,68948.22937772918,75690.19515455836
21:01:24.105829,MSR2,Wait,9.92865537532611,m32,m32,810.9173807293519,65550.88335745175,75694.0343520554
21:01:30.195287,MSR1,Wait,9.515554653035382,m12,m12,536.0779352037221,68957.74493238221,75699.71070921139
21:01:34.034484,MSR2,Swabbing,11.985798891185365,m32,m32,810.9173807293519,65550.88335745175,75706.02015094658
21:01:39.710841,MSR1,Swabbing,11.94747183832996,m12,m12,536.0779352037221,68957.74493238221,75711.65818104972
21:01:46.020283,MSR2,Move,2.7896296296296326,m32,m33,811.7542696182408,65550.88335745175,75708.80978057621
21:01:48.809913,MSR2,Calibrate,9.81812892973668,m33,m33,811.7542696182408,65550.88335745175,75718.62790950594
21:01:51.658313,MSR1,Move,2.7896296296296326,m12,m13,536.914824092611,68957.74493238221,75714.44781067934
21:01:54.447943,MSR1,Calibrate,11.333678472541,m13,m13,536.914824092611,68957.74493238221,75725.78148915188
21:01:58.628042,MSR2,Wait,7.7280435760547475,m33,m33,811.7542696182408,65558.6114010278,75726.35595308199
21:02:05.781622,MSR1,Wait,8.407342594943813,m13,m13,536.914824092611,68966.15227497715,75734.18883174683
21:02:06.356086,MSR2,Swabbing,12.059080875293947,m33,m33,811.7542696182408,65558.6114010278,75738.41503395728
21:02:14.188965,MSR1,Swabbing,12.02583774030468,m13,m13,536.914824092611,68966.15227497715,75746.21466948713
21:02:18.415167,MSR2,Move,2.7896296296296264,m33,m34,812.5911585071296,65558.6114010278,75741.2046635869
21:02:21.204797,MSR2,Calibrate,11.721724767630086,m34,m34,812.5911585071296,65558.6114010278,75752.92638835454
21:02:26.214803,MSR1,Move,2.7896296296296264,m13,m14,537.7517129814998,68966.15227497715,75749.00429911676
21:02:29.004433,MSR1,Calibrate,10.252693612841481,m14,m14,537.7517129814998,68966.15227497715,75759.2569927296
21:02:32.926522,MSR2,Wait,7.92686458099288,m34,m34,812.5911585071296,65566.53826560879,75760.85325293553
21:02:39.257126,MSR1,Wait,4.011115006919134,m14,m14,537.7517129814998,68970.16338998407,75763.26810773651
21:02:40.853386,MSR2,Swabbing,12.173128152600084,m34,m34,812.5911585071296,65566.53826560879,75773.02638108813
21:02:43.268241,MSR1,Swabbing,11.962483414998193,m14,m14,537.7517129814998,68970.16338998407,75775.23059115151
21:02:53.026514,MSR2,Move,2.7896296296296326,m34,m35,813.4280473960185,65566.53826560879,75775.81601071775
21:02:55.230724,MSR1,Move,2.7896296296296326,m14,m15,538.5886018703887,68970.16338998407,75778.02022078114
21:02:55.816144,MSR2,Calibrate,9.151116642712578,m35,m35,813.4280473960185,65566.53826560879,75784.96712736046
21:02:58.020354,MSR1,Calibrate,9.63917508619195,m15,m15,538.5886018703887,68970.16338998407,75787.65939586733
21:03:04.967261,MSR2,Wait,5.313823062873275,m35,m35,813.4280473960185,65571.85208867166,75790.28095042333
21:03:07.659530,MSR1,Wait,4.575558126954855,m15,m15,538.5886018703887,68974.73894811101,75792.23495399428
21:03:10.281085,MSR2,Swabbing,11.947258072281544,m35,m35,813.4280473960185,65571.85208867166,75802.22820849561
21:03:12.235089,MSR1,Swabbing,12.041272227159112,m15,m15,538.5886018703887,68974.73894811101,75804.27622622144
21:03:22.228344,MSR2,Move,2.7896296296296326,m35,m36,814.2649362849074,65571.85208867166,75805.01783812523
21:03:24.276362,MSR1,Move,2.7896296296296326,m15,m16,539.4254907592776,68974.73894811101,75807.06585585106
21:03:25.017974,MSR2,Calibrate,8.76381981098995,m36,m36,814.2649362849074,65571.85208867166,75813.78165793623
21:03:27.065992,MSR1,Calibrate,11.112693741869162,m16,m16,539.4254907592776,68974.73894811101,75818.17854959294
21:03:33.781794,MSR2,Wait,8.798364807171668,m36,m36,814.2649362849074,65580.65045347883,75822.5800227434
21:03:38.178686,MSR1,Wait,9.06248459948559,m16,m16,539.4254907592776,68983.8014327105,75827.24103419243
21:03:42.580159,MSR2,Swabbing,11.920189030790764,m36,m36,814.2649362849074,65580.65045347883,75834.50021177418
21:03:47.241170,MSR1,Swabbing,11.968022858739637,m16,m16,539.4254907592776,68983.8014327105,75839.20905705116
21:03:54.500348,MSR2,Move,2.7896296296296264,m36,m37,815.1018251737963,65580.65045347883,75837.2898414038
21:03:57.289978,MSR2,Calibrate,11.242179992461491,m37,m37,815.1018251737963,65580.65045347883,75848.53202139627
21:03:59.209194,MSR1,Move,2.7896296296296264,m16,m17,540.2623796481665,68983.8014327105,75841.99868668079
21:04:01.998824,MSR1,Calibrate,11.480778212504056,m17,m17,540.2623796481665,68983.8014327105,75853.47946489329
21:04:08.532159,MSR2,Wait,4.869367095833678,m37,m37,815.1018251737963,65585.51982057466,75853.4013884921
21:04:13.401526,MSR2,Swabbing,11.942852592661724,m37,m37,815.1018251737963,65585.51982057466,75865.34424108476
21:04:13.479602,MSR1,Wait,4.237290365411955,m17,m17,540.2623796481665,68988.03872307592,75857.7167552587
21:04:17.716892,MSR1,Swabbing,12.10425120431319,m17,m17,540.2623796481665,68988.03872307592,75869.82100646303
21:04:25.344378,MSR2,Move,2.7896296296296264,m37,m38,815.9387140626852,65585.51982057466,75868.13387071439
21:04:28.134008,MSR2,Calibrate,10.516451753200847,m38,m38,815.9387140626852,65585.51982057466,75878.65032246758
21:04:29.821144,MSR1,Move,2.7896296296296264,m17,m18,541.0992685370554,68988.03872307592,75872.61063609265
21:04:32.610774,MSR1,Calibrate,8.687305910461601,m18,m18,541.0992685370554,68988.03872307592,75881.2979420031
21:04:38.650460,MSR2,Wait,5.834790785360798,m38,m38,815.9387140626852,65591.35461136002,75884.48511325294
21:04:41.298080,MSR1,Wait,6.592746039788533,m18,m18,541.0992685370554,68994.63146911572,75887.8906880429
21:04:44.485251,MSR2,Swabbing,11.902862391830078,m38,m38,815.9387140626852,65591.35461136002,75896.38797564477
21:04:47.890826,MSR1,Swabbing,12.040383470646091,m18,m18,541.0992685370554,68994.63146911572,75899.93107151355
21:04:56.388114,MSR2,Park,1503.6120243552286,m38,m38,815.9387140626852,67094.96663571525,77400.0
21:04:59.931210,MSR1,Park,2400.0689284864493,m18,m18,541.0992685370554,71394.70039760217,78300.0
21:30:00.000138,MSR2,Move,43.79451609568108,m38,m41,829.0770688913896,67094.96663571525,77443.79451609569
21:30:43.794654,MSR2,Calibrate,10.816819263667764,m41,m41,829.0770688913896,67094.96663571525,77454.61133535935
21:30:54.611473,MSR2,Wait,6.109330786854234,m41,m41,829.0770688913896,67101.0759665021,77460.72066614621
21:31:00.720804,MSR2,Swabbing,11.804803610524848,m41,m41,829.0770688913896,67101.0759665021,77472.52546975674
21:31:12.525608,MSR2,Move,2.7896296296296326,m41,m42,829.9139577802785,67101.0759665021,77475.31509938637
21:31:15.315238,MSR2,Calibrate,11.381961899921485,m42,m42,829.9139577802785,67101.0759665021,77486.6970612863
21:31:26.697200,MSR2,Wait,5.009176568468493,m42,m42,829.9139577802785,67106.08514307057,77491.70623785476
21:31:31.706377,MSR2,Swabbing,11.963189167222325,m42,m42,829.9139577802785,67106.08514307057,77503.66942702197
21:31:43.669566,MSR2,Move,2.7896296296296326,m42,m43,830.7508466691673,67106.08514307057,77506.4590566516
21:31:46.459196,MSR2,Calibrate,10.36759676806888,m43,m43,830.7508466691673,67106.08514307057,77516.82665341967
21:31:56.826793,MSR2,Wait,8.487953105760877,m43,m43,830.7508466691673,67114.57309617633,77525.31460652544
21:32:05.314746,MSR2,Swabbing,11.996728546922467,m43,m43,830.7508466691673,67114.57309617633,77537.31133507236
21:32:17.311475,MSR2,Move,2.7896296296296264,m43,m44,831.5877355580562,67114.57309617633,77540.10096470198
21:32:20.101105,MSR2,Calibrate,9.466293727378641,m44,m44,831.5877355580562,67114.57309617633,77549.56725842936
21:32:29.567399,MSR2,Wait,5.723937416865779,m44,m44,831.5877355580562,67120.2970335932,77555.29119584624
21:32:35.291336,MSR2,Swabbing,11.982359990991714,m44,m44,831.5877355580562,67120.2970335932,77567.27355583722
21:32:47.273696,MSR2,Move,2.7896296296296326,m44,m45,832.4246244469451,67120.2970335932,77570.06318546685
21:32:50.063326,MSR2,Calibrate,8.333138756321759,m45,m45,832.4246244469451,67120.2970335932,77578.39632422317
21:32:58.396465,MSR2,Wait,6.154656884556824,m45,m45,832.4246244469451,67126.45169047776,77584.55098110772
21:33:04.551122,MSR2,Swabbing,11.85436839909878,m45,m45,832.4246244469451,67126.45169047776,77596.40534950682
21:33:16.405490,MSR2,Move,2.7896296296296326,m45,m46,833.261513335834,67126.45169047776,77599.19497913645
21:33:19.195120,MSR2,Calibrate,9.697834159423804,m46,m46,833.261513335834,67126.45169047776,77608.89281329587
21:33:28.892954,MSR2,Wait,5.807772777387343,m46,m46,833.261513335834,67132.25946325515,77614.70058607326
21:33:34.700727,MSR2,Swabbing,11.968250963363413,m46,m46,833.261513335834,67132.25946325515,77626.66883703662
21:33:46.668978,MSR2,Move,2.7896296296296264,m46,m47,834.0984022247229,67132.25946325515,77629.45846666624
21:33:49.458608,MSR2,Calibrate,9.868046711712385,m47,m47,834.0984022247229,67132.25946325515,77639.32651337795
21:33:59.326655,MSR2,Wait,5.802936642851033,m47,m47,834.0984022247229,67138.062399898,77645.1294500208
21:34:05.129592,MSR2,Swabbing,12.129760067425764,m47,m47,834.0984022247229,67138.062399898,77657.25921008823
21:34:17.259352,MSR2,Move,2.7896296296296264,m47,m48,834.9352911136118,67138.062399898,77660.04883971786
21:34:20.048982,MSR2,Calibrate,11.3200355232191,m48,m48,834.9352911136118,67138.062399898,77671.36887524108
21:34:31.369018,MSR2,Wait,4.948299571951822,m48,m48,834.9352911136118,67143.01069946996,77676.31717481304
21:34:36.317318,MSR2,Swabbing,12.035176717667653,m48,m48,834.9352911136118,67143.01069946996,77688.3523515307
21:34:48.352495,MSR2,Park,1511.6476484692976,m48,m48,834.9352911136118,68654.65834793926,79200.0
21:45:00.000143,MSR1,Move,43.7945160956811,m18,m21,554.2376233657598,71394.70039760217,78343.79451609569
21:45:43.794659,MSR1,Calibrate,10.232506901309629,m21,m21,554.2376233657598,71394.70039760217,78354.027022997
21:45:54.027166,MSR1,Wait,9.618777537889539,m21,m21,554.2376233657598,71404.31917514006,78363.6458005349
21:46:03.645944,MSR1,Swabbing,11.869734037934782,m21,m21,554.2376233657598,71404.31917514006,78375.51553457283
21:46:15.515678,MSR1,Move,2.7896296296296326,m21,m22,555.0745122546487,71404.31917514006,78378.30516420245
21:46:18.305308,MSR1,Calibrate,8.518583017408215,m22,m22,555.0745122546487,71404.31917514006,78386.82374721985
21:46:26.823891,MSR1,Wait,4.300784758220305,m22,m22,555.0745122546487,71408.61995989828,78391.12453197807
21:46:31.124676,MSR1,Swabbing,11.909590637956125,m22,m22,555.0745122546487,71408.61995989828,78403.03412261602
21:46:43.034267,MSR1,Move,2.7896296296296326,m22,m23,555.9114011435375,71408.61995989828,78405.82375224565
21:46:45.823897,MSR1,Calibrate,10.395573380354124,m23,m23,555.9114011435375,71408.61995989828,78416.219325626
21:46:56.219470,MSR1,Wait,9.219259681314863,m23,m23,555.9114011435375,71417.83921957959,78425.43858530732
